driver_id,lap_number,stint_lap,compound,last_lap_time_s,rolling_lap_time_s,gap_ahead_s,gap_behind_s,position,pit_window_start_lap,pit_window_end_lap,pit_window_center_lap,pit_stop_proba
ALB,1,0,MEDIUM,,,,,,7.0,7.0,7.0,0.8777916364453221
ALB,2,0,MEDIUM,97.553,97.553,,,,7.0,7.0,7.0,0.364526772036786
ALB,3,0,MEDIUM,95.986,96.7695,,,,7.0,7.0,7.0,0.3702853572665454
ALB,4,0,MEDIUM,95.553,96.364,,,,7.0,7.0,7.0,0.3727751276738809
ALB,5,0,MEDIUM,95.59,95.70966666666668,,,,7.0,7.0,7.0,0.37582010117897674
ALB,6,0,MEDIUM,95.977,95.70666666666666,,,,7.0,7.0,7.0,0.3753156116295008
ALB,7,0,MEDIUM,131.613,107.72666666666667,,,,,,,0.27770610563089515
ALB,8,1,HARD,179.983,135.85766666666666,,,,,,,0.12279882741122092
ALB,9,2,HARD,145.427,152.341,,,,,,,0.09386182618257
ALB,10,3,HARD,100.318,141.90933333333334,,,,,,,0.12295590317684964
ALB,11,4,HARD,96.232,113.99233333333332,,,,,,,0.17603270867660012
ALB,12,5,HARD,95.441,97.33033333333331,,,,,,,0.2028949752462565
ALB,13,6,HARD,95.213,95.62866666666666,,,,,,,0.18265658380915267
ALB,14,7,HARD,95.181,95.27833333333332,,,,,,,0.16016334351096406
ALB,15,8,HARD,95.533,95.309,,,,,,,0.1387796242171815
ALB,16,9,HARD,96.47,95.728,,,,,,,0.11866867518984657
ALB,17,10,HARD,97.029,96.344,,,,,,,0.10096472276358613
ALB,18,11,HARD,95.608,96.369,,,,,,,0.08748368519788867
ALB,19,12,HARD,95.064,95.90033333333334,,,,,,,0.0759985335912159
ALB,20,13,HARD,95.278,95.31666666666666,,,,,,,0.06578864514637209
ALB,21,14,HARD,94.82,95.054,,,,,,,0.05672446952049412
ALB,22,15,HARD,96.016,95.37133333333334,,,,,,,0.047869886661338325
ALB,23,16,HARD,95.363,95.39966666666668,,,,,,,0.0409781772782946
ALB,24,17,HARD,95.967,95.782,,,,,,,0.03456071200077099
ALB,25,18,HARD,96.124,95.818,,,,,,,0.02938889844107424
ALB,26,19,HARD,96.633,96.24133333333332,,,,,,,0.024732699151103352
ALB,27,20,HARD,96.127,96.29466666666669,,,,,,,0.02107042235941754
ALB,28,21,HARD,96.166,96.30866666666668,,,,,,,0.01789962080225833
ALB,29,22,HARD,95.687,95.99333333333334,,,,,,,0.01534309446129587
ALB,30,23,HARD,96.135,95.996,,,,,,,0.012995634545415479
ALB,31,24,HARD,95.84,95.88733333333334,,,,,,,0.011074217669900318
ALB,32,25,HARD,95.621,95.86533333333334,,,,,,,0.009413776615949634
ALB,33,26,HARD,95.221,95.56066666666668,,,,,,,0.008053971627194578
ALB,34,27,HARD,94.524,95.122,,,,,,,0.006919414150190188
ALB,35,28,HARD,95.05,94.93166666666669,,,,,,,0.0058732160583917
ALB,36,29,HARD,93.987,94.52033333333333,,,,,,,0.005052031848891342
ALB,37,30,HARD,93.939,94.32533333333332,,,,,,,0.004301387932446313
ALB,38,31,HARD,93.673,93.86633333333332,,,,,,,0.003685940337359376
ALB,39,32,HARD,93.504,93.70533333333331,,,,,,,0.0031376492360856057
ALB,40,33,HARD,93.424,93.53366666666666,,,,,,,0.002669917933758559
ALB,41,34,HARD,93.75,93.55933333333331,,,,,,,0.002257506226532983
ALB,42,35,HARD,92.85,93.34133333333334,,,,,,,0.001931533514923257
ALB,43,36,HARD,92.994,93.198,,,,,,,0.0016402660844207875
ALB,44,37,HARD,92.997,92.947,,,,,,,0.0013970103934728346
ALB,45,38,HARD,92.564,92.85166666666667,,,,,,,0.0011890130450526008
ALB,46,39,HARD,92.54,92.70033333333332,,,,,,,0.0010107333853730223
ALB,47,40,HARD,93.858,92.98733333333332,,,,,,,0.0008450959958109217
ALB,48,41,HARD,92.711,93.03633333333336,,,,,,,0.0007200511329553122
ALB,49,42,HARD,92.56,93.043,,,,,,,0.0006105384171349284
ALB,50,43,HARD,92.307,92.526,,,,,,,0.0005234781319244223
ALO,1,0,MEDIUM,,,,,,7.0,7.0,7.0,0.8777916364453221
ALO,2,0,MEDIUM,95.724,95.724,,,,7.0,7.0,7.0,0.3755725891033233
ALO,3,0,MEDIUM,94.439,95.0815,,,,7.0,7.0,7.0,0.3803494822737985
ALO,4,0,MEDIUM,94.746,94.96966666666668,,,,7.0,7.0,7.0,0.38046821087921207
ALO,5,0,MEDIUM,94.512,94.56566666666669,,,,7.0,7.0,7.0,0.3827089314536518
ALO,6,0,MEDIUM,94.48,94.57933333333334,,,,7.0,7.0,7.0,0.3826869397887786
ALO,7,0,MEDIUM,126.883,105.29166666666669,,,,,,,0.29324715543401175
ALO,8,1,HARD,185.292,135.55166666666665,,,,,,,0.12021967634234802
ALO,9,2,HARD,154.968,155.71433333333331,,,,,,,0.08393725757343545
ALO,10,3,HARD,97.296,145.852,,,,,,,0.1163893134267376
ALO,11,4,HARD,94.53,115.598,,,,,,,0.17276485174451542
ALO,12,5,HARD,94.735,95.52033333333334,,,,,,,0.2095378929214513
ALO,13,6,HARD,94.664,94.643,,,,,,,0.1861217091454315
ALO,14,7,HARD,94.877,94.75866666666668,,,,,,,0.16181542314132075
ALO,15,8,HARD,94.678,94.73966666666666,,,,,,,0.1407493548273186
ALO,16,9,HARD,94.773,94.776,,,,,,,0.1217271143619833
ALO,17,10,HARD,94.695,94.71533333333332,,,,,,,0.10523890541266233
ALO,18,11,HARD,94.651,94.70633333333332,,,,,,,0.09065120951869939
ALO,19,12,HARD,94.576,94.64066666666666,,,,,,,0.07800450584037442
ALO,20,13,HARD,94.39,94.539,,,,,,,0.06707729774988644
ALO,21,14,HARD,94.378,94.448,,,,,,,0.05751959353588541
ALO,22,15,HARD,94.173,94.31366666666668,,,,,,,0.049344558036067826
ALO,23,16,HARD,93.958,94.16966666666669,,,,,,,0.042289506150408496
ALO,24,17,HARD,94.033,94.05466666666666,,,,,,,0.03612655110917729
ALO,25,18,HARD,93.89,93.96033333333332,,,,,,,0.030857593073075736
ALO,26,19,HARD,93.841,93.92133333333334,,,,,,,0.026293706592714357
ALO,27,20,HARD,93.58,93.77033333333333,,,,,,,0.022465381013359556
ALO,28,21,HARD,93.863,93.76133333333333,,,,,,,0.01907134435034531
ALO,29,22,HARD,93.682,93.70833333333331,,,,,,,0.016238043689448717
ALO,30,23,HARD,93.493,93.67933333333332,,,,,,,0.013813756550671893
ALO,31,24,HARD,93.67,93.615,,,,,,,0.011731096203507563
ALO,32,25,HARD,93.398,93.52033333333333,,,,,,,0.009990652088802975
ALO,33,26,HARD,93.452,93.50666666666666,,,,,,,0.008476742850285327
ALO,34,27,HARD,93.261,93.37033333333332,,,,,,,0.007218306205023778
ALO,35,28,HARD,93.395,93.36933333333332,,,,,,,0.006117563271558966
ALO,36,29,HARD,93.014,93.22333333333331,,,,,,,0.00521416597041122
ALO,37,30,HARD,93.116,93.175,,,,,,,0.004422691976525714
ALO,38,31,HARD,92.937,93.02233333333334,,,,,,,0.0037648049281916976
ALO,39,32,HARD,92.692,92.915,,,,,,,0.003202746562986784
ALO,40,33,HARD,92.427,92.68533333333332,,,,,,,0.0027314013236519516
ALO,41,34,HARD,92.662,92.59366666666666,,,,,,,0.0023161818663174657
ALO,42,35,HARD,92.41,92.49966666666668,,,,,,,0.001969514228393691
ALO,43,36,HARD,92.387,92.48633333333332,,,,,,,0.001669741757126445
ALO,44,37,HARD,92.474,92.42366666666668,,,,,,,0.0014160514479539515
ALO,45,38,HARD,92.413,92.42466666666668,,,,,,,0.0012003315378875056
ALO,46,39,HARD,92.641,92.50933333333334,,,,,,,0.0010140503573995542
ALO,47,40,HARD,92.579,92.54433333333331,,,,,,,0.0008589336850054267
ALO,48,41,HARD,92.629,92.61633333333332,,,,,,,0.0007265196990481175
ALO,49,42,HARD,92.389,92.53233333333333,,,,,,,0.0006174657754502693
ALO,50,43,HARD,92.779,92.599,,,,,,,0.0005213000379346356
BEA,1,0,SOFT,,,,,,7.0,7.0,7.0,0.8777916364453221
BEA,2,0,SOFT,97.415,97.415,,,,7.0,7.0,7.0,0.3653553969018434
BEA,3,0,SOFT,95.515,96.465,,,,7.0,7.0,7.0,0.3723491358379129
BEA,4,0,SOFT,95.645,96.19166666666666,,,,7.0,7.0,7.0,0.3734661171708152
BEA,5,0,SOFT,95.593,95.58433333333332,,,,7.0,7.0,7.0,0.37640995937052574
BEA,6,0,SOFT,96.122,95.78666666666668,,,,7.0,7.0,7.0,0.3747427425755925
BEA,7,0,SOFT,131.168,107.62766666666668,,,,,,,0.27861816193193084
BEA,8,1,HARD,179.588,135.626,,,,,,,0.12354788317268249
BEA,9,2,HARD,147.117,152.62433333333334,,,,,,,0.09256186921062545
BEA,10,3,HARD,98.427,141.71066666666667,,,,,,,0.12456291337734156
BEA,11,4,HARD,95.645,113.72966666666666,,,,,,,0.17729216821504495
BEA,12,5,HARD,94.907,96.32633333333332,,,,,,,0.20669361075414464
BEA,13,6,HARD,95.153,95.235,,,,,,,0.18389783447979016
BEA,14,7,HARD,95.479,95.17966666666666,,,,,,,0.1602022599858404
BEA,15,8,HARD,95.118,95.25,,,,,,,0.13920604573381215
BEA,16,9,HARD,94.715,95.104,,,,,,,0.12105604550556182
BEA,17,10,HARD,94.681,94.838,,,,,,,0.105013405124898
BEA,18,11,HARD,95.27,94.88866666666668,,,,,,,0.09005782794090916
BEA,19,12,HARD,95.616,95.189,,,,,,,0.07678944068874212
BEA,20,13,HARD,94.828,95.238,,,,,,,0.06604480573100127
BEA,21,14,HARD,94.368,94.93733333333334,,,,,,,0.05698932664609681
BEA,22,15,HARD,94.559,94.585,,,,,,,0.04898529487423662
BEA,23,16,HARD,94.128,94.35166666666667,,,,,,,0.04210170681428637
BEA,24,17,HARD,93.966,94.21766666666667,,,,,,,0.036025406152440875
BEA,25,18,HARD,93.924,94.006,,,,,,,0.030824221837758965
BEA,26,19,HARD,93.788,93.89266666666668,,,,,,,0.026316291645346317
BEA,27,20,HARD,93.808,93.84,,,,,,,0.022405947573405926
BEA,28,21,HARD,93.639,93.745,,,,,,,0.01910148736639707
BEA,29,22,HARD,93.379,93.60866666666668,,,,,,,0.016297964946061404
BEA,30,23,HARD,93.771,93.59633333333332,,,,,,,0.013814944939434847
BEA,31,24,HARD,93.446,93.532,,,,,,,0.011765418865785495
BEA,32,25,HARD,93.086,93.43433333333331,,,,,,,0.010025525561021301
BEA,33,26,HARD,93.551,93.361,,,,,,,0.008496733626779647
BEA,34,27,HARD,93.256,93.29766666666669,,,,,,,0.007229034449453395
BEA,35,28,HARD,93.266,93.35766666666666,,,,,,,0.006123481148202448
BEA,36,29,HARD,93.053,93.19166666666666,,,,,,,0.005216327124827723
BEA,37,30,HARD,93.052,93.12366666666668,,,,,,,0.004428871053059899
BEA,38,31,HARD,92.708,92.93766666666666,,,,,,,0.0037761430892630974
BEA,39,32,HARD,92.756,92.83866666666668,,,,,,,0.003206502017910261
BEA,40,33,HARD,92.607,92.69033333333334,,,,,,,0.002728325825577752
BEA,41,34,HARD,92.691,92.68466666666666,,,,,,,0.0023115571423277313
BEA,42,35,HARD,92.656,92.65133333333334,,,,,,,0.0019607501369702123
BEA,43,36,HARD,92.672,92.673,,,,,,,0.0016607672978544896
BEA,44,37,HARD,92.322,92.55,,,,,,,0.0014136744708055193
BEA,45,38,HARD,92.613,92.53566666666666,,,,,,,0.0011962807429055171
BEA,46,39,HARD,92.749,92.56133333333332,,,,,,,0.0010123627590706056
BEA,47,40,HARD,92.583,92.64833333333333,,,,,,,0.000857113692397803
BEA,48,41,HARD,92.262,92.53133333333334,,,,,,,0.0007292938377614811
BEA,49,42,HARD,92.484,92.443,,,,,,,0.0006182444074163471
BEA,50,43,HARD,92.186,92.31066666666668,,,,,,,0.0005261216419235
BOT,1,0,SOFT,,,,,,7.0,7.0,7.0,0.8777916364453221
BOT,2,0,SOFT,98.474,98.474,,,,7.0,7.0,7.0,0.3590173458055842
BOT,3,0,SOFT,96.966,97.72,,,,7.0,7.0,7.0,0.36452272178659084
BOT,4,0,SOFT,96.417,97.28566666666666,,,,7.0,7.0,7.0,0.3672856470260854
BOT,5,0,SOFT,96.244,96.54233333333332,,,,7.0,7.0,7.0,0.3710114601283449
BOT,6,0,SOFT,96.225,96.29533333333332,,,,7.0,7.0,7.0,0.3722015320680909
BOT,7,0,SOFT,133.58,108.683,,,,35.0,35.0,35.0,0.27161937489786553
BOT,8,1,HARD,177.332,135.71233333333333,,,,35.0,35.0,35.0,0.1247603301803489
BOT,9,2,HARD,141.83,150.91400000000002,,,,35.0,35.0,35.0,0.09814615724469375
BOT,10,3,HARD,100.082,139.74800000000002,,,,35.0,35.0,35.0,0.1278907644353182
BOT,11,4,HARD,96.456,112.78933333333332,,,,35.0,35.0,35.0,0.17939546600489983
BOT,12,5,HARD,95.827,97.455,,,,35.0,35.0,35.0,0.20213212389835875
BOT,13,6,HARD,95.447,95.91,,,,35.0,35.0,35.0,0.18161111657701462
BOT,14,7,HARD,95.424,95.566,,,,35.0,35.0,35.0,0.15919753537104056
BOT,15,8,HARD,95.721,95.53066666666666,,,,35.0,35.0,35.0,0.1381175418041815
BOT,16,9,HARD,96.825,95.99,,,,35.0,35.0,35.0,0.11790528518229447
BOT,17,10,HARD,97.238,96.59466666666668,,,,35.0,35.0,35.0,0.10039825231109242
BOT,18,11,HARD,96.058,96.707,,,,35.0,35.0,35.0,0.08673640862535198
BOT,19,12,HARD,95.828,96.37466666666668,,,,35.0,35.0,35.0,0.07502506580065624
BOT,20,13,HARD,96.253,96.04633333333334,,,,35.0,35.0,35.0,0.06455153654309397
BOT,21,14,HARD,96.801,96.294,,,,35.0,35.0,35.0,0.054809952599922745
BOT,22,15,HARD,96.425,96.493,,,,35.0,35.0,35.0,0.04674376977600242
BOT,23,16,HARD,96.251,96.49233333333332,,,,35.0,35.0,35.0,0.039924804393201827
BOT,24,17,HARD,96.902,96.526,,,,35.0,35.0,35.0,0.033887528813865773
BOT,25,18,HARD,95.619,96.25733333333334,,,,35.0,35.0,35.0,0.0292186425423167
BOT,26,19,HARD,95.319,95.94666666666669,,,,35.0,35.0,35.0,0.025059453771332514
BOT,27,20,HARD,95.254,95.39733333333334,,,,35.0,35.0,35.0,0.021552402340956876
BOT,28,21,HARD,95.324,95.299,,,,35.0,35.0,35.0,0.01834805404238797
BOT,29,22,HARD,94.857,95.145,,,,35.0,35.0,35.0,0.01567709149376559
BOT,30,23,HARD,95.313,95.16466666666668,,,,35.0,35.0,35.0,0.013274123753845412
BOT,31,24,HARD,95.415,95.195,,,,35.0,35.0,35.0,0.011255376578501187
BOT,32,25,HARD,95.173,95.30033333333334,,,,35.0,35.0,35.0,0.009544942374572677
BOT,33,26,HARD,95.792,95.46,,,,35.0,35.0,35.0,0.008044146472478784
BOT,34,27,HARD,95.721,95.562,,,,35.0,35.0,35.0,0.006812185246477419
BOT,35,0,HARD,97.864,96.459,,,,,,,0.36924529329618766
BOT,36,1,SOFT,114.249,102.61133333333332,,,,,,,0.28513031725442395
BOT,37,2,SOFT,93.08,101.731,,,,,,,0.2796473175270278
BOT,38,3,SOFT,92.927,100.08533333333332,,,,,,,0.2538989399710958
BOT,39,4,SOFT,93.028,93.01166666666668,,,,,,,0.2494626834152128
BOT,40,5,SOFT,93.175,93.04333333333334,,,,,,,0.21946641068246708
BOT,41,6,SOFT,93.194,93.13233333333334,,,,,,,0.19208741093929596
BOT,42,7,SOFT,92.996,93.12166666666668,,,,,,,0.16784534727242953
BOT,43,8,SOFT,93.068,93.086,,,,,,,0.14597993280254926
BOT,44,9,SOFT,95.201,93.755,,,,,,,0.1236831931519792
BOT,45,10,SOFT,92.903,93.724,,,,,,,0.10812251484626749
BOT,46,11,SOFT,92.948,93.684,,,,,,,0.09318664701956443
BOT,47,12,SOFT,92.852,92.901,,,,,,,0.08130167902303523
BOT,48,13,SOFT,92.947,92.91566666666668,,,,,,,0.06969076671180184
BOT,49,14,SOFT,92.706,92.835,,,,,,,0.05984640593300667
GAS,1,0,MEDIUM,,,,,,,,,0.8777916364453221
GAS,2,0,,,,,,,,,,0.8777916364453221
HAM,1,0,MEDIUM,,,,,,36.0,36.0,36.0,0.8777916364453221
HAM,2,0,MEDIUM,95.541,95.541,,,,36.0,36.0,36.0,0.3766851521923594
HAM,3,0,MEDIUM,95.184,95.3625,,,,36.0,36.0,36.0,0.3780114395621489
HAM,4,0,MEDIUM,95.672,95.46566666666666,,,,36.0,36.0,36.0,0.37686655783835765
HAM,5,0,MEDIUM,95.107,95.32099999999998,,,,36.0,36.0,36.0,0.37831198960159124
HAM,6,0,MEDIUM,95.077,95.28533333333333,,,,36.0,36.0,36.0,0.37852172927533867
HAM,7,0,MEDIUM,128.128,106.104,,,,36.0,36.0,36.0,0.2883965559362547
HAM,8,0,MEDIUM,173.631,132.27866666666668,,,,36.0,36.0,36.0,0.15553989235747914
HAM,9,0,MEDIUM,159.191,153.65,,,,36.0,36.0,36.0,0.11498257684448188
HAM,10,0,MEDIUM,95.257,142.693,,,,36.0,36.0,36.0,0.18935986135663102
HAM,11,0,MEDIUM,94.334,116.26066666666668,,,,36.0,36.0,36.0,0.28594857622148545
HAM,12,0,MEDIUM,94.018,94.53633333333336,,,,36.0,36.0,36.0,0.38351617193725024
HAM,13,0,MEDIUM,95.312,94.55466666666666,,,,36.0,36.0,36.0,0.3816817996256541
HAM,14,0,MEDIUM,94.341,94.557,,,,36.0,36.0,36.0,0.38298119131096126
HAM,15,0,MEDIUM,95.355,95.00266666666666,,,,36.0,36.0,36.0,0.3794912181617137
HAM,16,0,MEDIUM,94.435,94.71033333333332,,,,36.0,36.0,36.0,0.38212292850952756
HAM,17,0,MEDIUM,94.811,94.867,,,,36.0,36.0,36.0,0.38086940291837745
HAM,18,0,MEDIUM,94.307,94.51766666666668,,,,36.0,36.0,36.0,0.3832148278838564
HAM,19,0,MEDIUM,94.524,94.54733333333331,,,,36.0,36.0,36.0,0.3827801916841643
HAM,20,0,MEDIUM,94.225,94.352,,,,36.0,36.0,36.0,0.3841167115648171
HAM,21,0,MEDIUM,94.016,94.255,,,,36.0,36.0,36.0,0.3848629449038772
HAM,22,0,MEDIUM,94.419,94.21999999999998,,,,36.0,36.0,36.0,0.38448506654697007
HAM,23,0,MEDIUM,94.041,94.15866666666666,,,,36.0,36.0,36.0,0.3852897425976407
HAM,24,0,MEDIUM,94.025,94.16166666666668,,,,36.0,36.0,36.0,0.3852970521803409
HAM,25,0,MEDIUM,93.532,93.866,,,,36.0,36.0,36.0,0.3873805343297595
HAM,26,0,MEDIUM,93.518,93.69166666666666,,,,36.0,36.0,36.0,0.38823531165651415
HAM,27,0,MEDIUM,93.918,93.656,,,,36.0,36.0,36.0,0.387863476915304
HAM,28,0,MEDIUM,93.56,93.66533333333332,,,,36.0,36.0,36.0,0.38830460013674334
HAM,29,0,MEDIUM,93.567,93.68166666666669,,,,36.0,36.0,36.0,0.3882167600729657
HAM,30,0,MEDIUM,93.354,93.49366666666668,,,,36.0,36.0,36.0,0.38940819614937294
HAM,31,0,MEDIUM,93.384,93.435,,,,36.0,36.0,36.0,0.38964913602979656
HAM,32,0,MEDIUM,93.406,93.38133333333332,,,,36.0,36.0,36.0,0.38987698834393947
HAM,33,0,MEDIUM,93.36,93.38333333333333,,,,36.0,36.0,36.0,0.389929918966991
HAM,34,0,MEDIUM,93.693,93.48633333333332,,,,36.0,36.0,36.0,0.3889828261054037
HAM,35,0,MEDIUM,93.742,93.59833333333334,,,,36.0,36.0,36.0,0.38837889867625114
HAM,36,0,MEDIUM,95.967,94.46733333333331,,,,,,,0.3812146554326023
HAM,37,1,SOFT,109.485,99.73133333333334,,,,,,,0.30284849537567393
HAM,38,2,SOFT,91.746,99.066,,,,,,,0.29218978977119087
HAM,39,3,SOFT,92.315,97.84866666666666,,,,,,,0.2632273395783526
HAM,40,4,SOFT,92.37,92.14366666666666,,,,,,,0.253469751938062
HAM,41,5,SOFT,92.201,92.29533333333332,,,,,,,0.22302792951045788
HAM,42,6,SOFT,92.027,92.19933333333334,,,,,,,0.19607742476200798
HAM,43,7,SOFT,92.041,92.08966666666667,,,,,,,0.1715505567469568
HAM,44,8,SOFT,92.232,92.1,,,,,,,0.14908482325825964
HAM,45,9,SOFT,91.943,92.072,,,,,,,0.12949864623300233
HAM,46,10,SOFT,93.036,92.40366666666668,,,,,,,0.11064575011420169
HAM,47,11,SOFT,92.106,92.36166666666666,,,,,,,0.0958840715100664
HAM,48,12,SOFT,92.381,92.50766666666668,,,,,,,0.08209953717529095
HAM,49,13,SOFT,92.615,92.36733333333332,,,,,,,0.07053637815009321
HAM,50,14,SOFT,93.314,92.77,,,,,,,0.05972486284781198
HUL,1,0,MEDIUM,,,,,,33.0,33.0,33.0,0.8777916364453221
HUL,2,0,MEDIUM,97.836,97.836,,,,33.0,33.0,33.0,0.36283000488371603
HUL,3,0,MEDIUM,96.382,97.109,,,,33.0,33.0,33.0,0.3681616061785662
HUL,4,0,MEDIUM,96.231,96.81633333333332,,,,33.0,33.0,33.0,0.3697385122465349
HUL,5,0,MEDIUM,95.723,96.112,,,,33.0,33.0,33.0,0.37373827551980415
HUL,6,0,MEDIUM,96.398,96.11733333333332,,,,33.0,33.0,33.0,0.37281059967476615
HUL,7,0,MEDIUM,129.724,107.28166666666664,,,,33.0,33.0,33.0,0.28169147791462423
HUL,8,0,MEDIUM,170.478,132.20000000000002,,,,33.0,33.0,33.0,0.15813283965233316
HUL,9,0,MEDIUM,153.089,151.097,,,,33.0,33.0,33.0,0.12407446159300023
HUL,10,0,MEDIUM,97.796,140.45433333333332,,,,33.0,33.0,33.0,0.19411666216844883
HUL,11,0,MEDIUM,94.864,115.24966666666668,,,,33.0,33.0,33.0,0.2895117413239001
HUL,12,0,MEDIUM,94.605,95.755,,,,33.0,33.0,33.0,0.37692655546221476
HUL,13,0,MEDIUM,95.367,94.94533333333334,,,,33.0,33.0,33.0,0.3797477267685896
HUL,14,0,MEDIUM,96.481,95.48433333333332,,,,33.0,33.0,33.0,0.3756929721425049
HUL,15,0,MEDIUM,95.495,95.781,,,,33.0,33.0,33.0,0.37560958568551417
HUL,16,0,MEDIUM,95.153,95.70966666666668,,,,33.0,33.0,33.0,0.3764061509489452
HUL,17,0,MEDIUM,95.205,95.28433333333334,,,,33.0,33.0,33.0,0.37835440412589644
HUL,18,0,MEDIUM,95.687,95.34833333333334,,,,33.0,33.0,33.0,0.37740299039736114
HUL,19,0,MEDIUM,95.174,95.35533333333336,,,,33.0,33.0,33.0,0.3780589042879036
HUL,20,0,MEDIUM,95.067,95.30933333333331,,,,33.0,33.0,33.0,0.3784211708467108
HUL,21,0,MEDIUM,96.369,95.53666666666668,,,,33.0,33.0,33.0,0.375595244455339
HUL,22,0,MEDIUM,95.358,95.598,,,,33.0,33.0,33.0,0.376660465215566
HUL,23,0,MEDIUM,94.816,95.51433333333334,,,,33.0,33.0,33.0,0.37778508432946595
HUL,24,0,MEDIUM,94.843,95.00566666666668,,,,33.0,33.0,33.0,0.38016623188123394
HUL,25,0,MEDIUM,94.725,94.79466666666669,,,,33.0,33.0,33.0,0.381329843495595
HUL,26,0,MEDIUM,94.694,94.754,,,,33.0,33.0,33.0,0.3815654032099816
HUL,27,0,MEDIUM,94.704,94.70766666666668,,,,33.0,33.0,33.0,0.3817727208392013
HUL,28,0,MEDIUM,94.482,94.62666666666668,,,,33.0,33.0,33.0,0.38245846531939287
HUL,29,0,MEDIUM,94.235,94.47366666666666,,,,33.0,33.0,33.0,0.3835221437450832
HUL,30,0,MEDIUM,94.307,94.34133333333334,,,,33.0,33.0,33.0,0.3840568021753282
HUL,31,0,MEDIUM,94.182,94.24133333333332,,,,33.0,33.0,33.0,0.38470369000656585
HUL,32,0,MEDIUM,93.999,94.16266666666668,,,,33.0,33.0,33.0,0.3853274635275023
HUL,33,0,MEDIUM,96.601,94.92733333333332,,,,,,,0.37817346795690576
HUL,34,1,HARD,111.863,100.82099999999998,,,,,,,0.2953865007799992
HUL,35,2,HARD,93.106,100.52333333333333,,,,,,,0.2845559550522715
HUL,36,3,HARD,93.015,99.328,,,,,,,0.2567108850076492
HUL,37,4,HARD,93.248,93.123,,,,,,,0.24880691643306826
HUL,38,5,HARD,93.153,93.13866666666668,,,,,,,0.2191583335762679
HUL,39,6,HARD,93.045,93.14866666666668,,,,,,,0.19216839194486132
HUL,40,7,HARD,92.932,93.04333333333334,,,,,,,0.16811754840435664
HUL,41,8,HARD,92.84,92.939,,,,,,,0.14651326271420104
HUL,42,9,HARD,92.592,92.788,,,,,,,0.12746438775115404
HUL,43,10,HARD,92.752,92.728,,,,,,,0.11016191862666684
HUL,44,11,HARD,92.636,92.66,,,,,,,0.09510209725210314
HUL,45,12,HARD,92.493,92.627,,,,,,,0.08186999667982936
HUL,46,13,HARD,92.43,92.51966666666664,,,,,,,0.07040413750954708
HUL,47,14,HARD,92.379,92.434,,,,,,,0.06040962880991612
HUL,48,15,HARD,92.52,92.443,,,,,,,0.0516074706224585
HUL,49,16,HARD,92.366,92.42166666666668,,,,,,,0.04412460205915469
HUL,50,17,HARD,93.081,92.65566666666666,,,,,,,0.03731824211155774
LEC,1,0,MEDIUM,,,,,,7.0,7.0,7.0,0.8777916364453221
LEC,2,0,MEDIUM,94.179,94.179,,,,7.0,7.0,7.0,0.3850057398557508
LEC,3,0,MEDIUM,94.549,94.364,,,,7.0,7.0,7.0,0.38362144418966454
LEC,4,0,MEDIUM,95.213,94.647,,,,7.0,7.0,7.0,0.38137534864723194
LEC,5,0,MEDIUM,94.382,94.71466666666667,,,,7.0,7.0,7.0,0.3821737866549012
LEC,6,0,MEDIUM,94.244,94.613,,,,7.0,7.0,7.0,0.38284498023618424
LEC,7,0,MEDIUM,124.831,104.48566666666666,,,,,,,0.29908435470533523
LEC,8,1,HARD,186.406,135.16033333333334,,,,,,,0.12038218994816259
LEC,9,2,HARD,158.648,156.62833333333333,,,,,,,0.08095037652222745
LEC,10,3,HARD,96.082,147.04533333333333,,,,,,,0.11463619874907381
LEC,11,4,HARD,94.443,116.391,,,,,,,0.17055858213531772
LEC,12,5,HARD,93.599,94.708,,,,,,,0.21335544355496724
LEC,13,6,HARD,94.627,94.223,,,,,,,0.18744207127948026
LEC,14,7,HARD,94.039,94.08833333333332,,,,,,,0.16431637186318807
LEC,15,8,HARD,94.225,94.29699999999998,,,,,,,0.14214930770390352
LEC,16,9,HARD,94.033,94.099,,,,,,,0.1236538026582711
LEC,17,10,HARD,94.073,94.11033333333334,,,,,,,0.10673330936098054
LEC,18,11,HARD,94.142,94.08266666666668,,,,,,,0.09193730711803032
LEC,19,12,HARD,93.94,94.05166666666666,,,,,,,0.07912867232265013
LEC,20,13,HARD,93.949,94.01033333333334,,,,,,,0.06790780426026552
LEC,21,14,HARD,93.722,93.87033333333332,,,,,,,0.05836093382711158
LEC,22,15,HARD,93.702,93.791,,,,,,,0.04996965648311184
LEC,23,16,HARD,93.602,93.67533333333334,,,,,,,0.04277888711035133
LEC,24,17,HARD,93.511,93.605,,,,,,,0.03654898109542815
LEC,25,18,HARD,93.136,93.41633333333334,,,,,,,0.03131827501556941
LEC,26,19,HARD,93.51,93.38566666666668,,,,,,,0.026621043183119798
LEC,27,20,HARD,93.151,93.26566666666668,,,,,,,0.022744706231880255
LEC,28,21,HARD,93.202,93.28766666666668,,,,,,,0.019322561664498337
LEC,29,22,HARD,93.305,93.21933333333334,,,,,,,0.01643132430907313
LEC,30,23,HARD,92.863,93.12333333333332,,,,,,,0.014017221187159085
LEC,31,24,HARD,92.606,92.92466666666668,,,,,,,0.011965493551530836
LEC,32,25,HARD,92.959,92.80933333333331,,,,,,,0.01015886131772498
